ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),Demand_Ratio,Peak_Demand
BRP,Body Combat 5-6pm,4/13/2018,17:00:00,35,29,1499,0.828571429,1
BRP,Body Combat 5-6pm,4/20/2018,17:00:00,35,26,1499,0.742857143,0
BRP,Body Combat 5-6pm,4/27/2018,17:00:00,35,32,1499,0.914285714,1
BRP,Body Combat 5-6pm,5/4/2018,17:00:00,35,31,1499,0.885714286,1
BRP,Body Combat 5-6pm,5/11/2018,17:00:00,35,29,1499,0.828571429,1
BRP,Body Combat 5-6pm,5/18/2018,17:00:00,35,28,1499,0.8,1
BRP,Body Combat 5-6pm,5/25/2018,17:00:00,35,27,1499,0.771428571,1
SBP,Body Combat 5.00-6.00pm,4/4/2018,17:00:00,35,31,1499,0.885714286,1
SBP,Body Combat 5.00-6.00pm,4/11/2018,17:00:00,35,28,1499,0.8,1
SBP,Body Combat 5.00-6.00pm,4/18/2018,17:00:00,35,26,1499,0.742857143,0
SBP,Body Combat 5.00-6.00pm,4/25/2018,17:00:00,35,32,1499,0.914285714,1
SBP,Body Combat 5.00-6.00pm,5/2/2018,17:00:00,35,29,1499,0.828571429,1
SBP,Body Combat 5.00-6.00pm,5/9/2018,17:00:00,35,22,1499,0.628571429,0
SBP,Body Combat 5.00-6.00pm,5/16/2018,17:00:00,35,26,1499,0.742857143,0
SBP,Body Combat 5.00-6.00pm,5/23/2018,17:00:00,35,27,1499,0.771428571,1
SBP,Body Combat 5.00-6.00pm,5/30/2018,17:00:00,35,29,1499,0.828571429,1
NBL,Body Combat 5.30-6.30pm,4/5/2018,17:30:00,60,15,1499,0.25,0
NBL,Body Combat 5.30-6.30pm,4/12/2018,17:30:00,60,11,1499,0.183333333,0
NBL,Body Combat 5.30-6.30pm,4/19/2018,17:30:00,60,17,1499,0.283333333,0
NBL,Body Combat 5.30-6.30pm,4/26/2018,17:30:00,60,15,1499,0.25,0
NBL,Body Combat 5.30-6.30pm,5/3/2018,17:30:00,60,13,1499,0.216666667,0
NBL,Body Combat 5.30-6.30pm,5/10/2018,17:30:00,60,14,1499,0.233333333,0
NBL,Body Combat 5.30-6.30pm,5/17/2018,17:30:00,60,11,1499,0.183333333,0
NBL,Body Combat 5.30-6.30pm,5/24/2018,17:30:00,60,11,1499,0.183333333,0
NBL,Body Combat 5.30-6.30pm,5/31/2018,17:30:00,60,15,1499,0.25,0
NBL,Body Combat 5.45-6.45pm,4/4/2018,17:45:00,60,19,1499,0.316666667,0
NBL,Body Combat 5.45-6.45pm,4/11/2018,17:45:00,60,33,1499,0.55,0
NBL,Body Combat 5.45-6.45pm,4/18/2018,17:45:00,60,21,1499,0.35,0
NBL,Body Combat 5.45-6.45pm,4/25/2018,17:45:00,60,19,1499,0.316666667,0
NBL,Body Combat 5.45-6.45pm,5/2/2018,17:45:00,60,23,1499,0.383333333,0
NBL,Body Combat 5.45-6.45pm,5/9/2018,17:45:00,60,20,1499,0.333333333,0
NBL,Body Combat 5.45-6.45pm,5/16/2018,17:45:00,60,16,1499,0.266666667,0
NBL,Body Combat 5.45-6.45pm,5/23/2018,17:45:00,60,14,1499,0.233333333,0
NBL,Body Combat 5.45-6.45pm,5/30/2018,17:45:00,60,20,1499,0.333333333,0
SBP,Body Combat 6-7.00pm,4/6/2018,18:00:00,35,29,1499,0.828571429,1
SBP,Body Combat 6-7.00pm,4/13/2018,18:00:00,35,30,1499,0.857142857,1
SBP,Body Combat 6-7.00pm,4/20/2018,18:00:00,35,27,1499,0.771428571,1
SBP,Body Combat 6-7.00pm,4/27/2018,18:00:00,35,25,1499,0.714285714,0
SBP,Body Combat 6-7.00pm,5/4/2018,18:00:00,35,34,1499,0.971428571,1
SBP,Body Combat 6-7.00pm,5/11/2018,18:00:00,35,28,1499,0.8,1
SBP,Body Combat 6-7.00pm,5/18/2018,18:00:00,35,27,1499,0.771428571,1
SBP,Body Combat 6-7.00pm,5/25/2018,18:00:00,35,28,1499,0.8,1
BRP,Body Combat 6.00-7.00pm,4/5/2018,18:00:00,35,31,1499,0.885714286,1
BRP,Body Combat 6.00-7.00pm,4/12/2018,18:00:00,35,25,1499,0.714285714,0
BRP,Body Combat 6.00-7.00pm,4/19/2018,18:00:00,35,24,1499,0.685714286,0
BRP,Body Combat 6.00-7.00pm,4/26/2018,18:00:00,35,28,1499,0.8,1
BRP,Body Combat 6.00-7.00pm,5/3/2018,18:00:00,35,26,1499,0.742857143,0
BRP,Body Combat 6.00-7.00pm,5/17/2018,18:00:00,35,30,1499,0.857142857,1
BRP,Body Combat 6.00-7.00pm,5/24/2018,18:00:00,35,23,1499,0.657142857,0
BRP,Body Combat 6.00-7.00pm,5/31/2018,18:00:00,35,31,1499,0.885714286,1
NBL,Body Combat 6.45-7.45pm,4/9/2018,18:45:00,60,22,1499,0.366666667,0
NBL,Body Combat 6.45-7.45pm,4/16/2018,18:45:00,60,17,1499,0.283333333,0
NBL,Body Combat 6.45-7.45pm,4/23/2018,18:45:00,60,16,1499,0.266666667,0
NBL,Body Combat 6.45-7.45pm,4/30/2018,18:45:00,60,18,1499,0.3,0
NBL,Body Combat 6.45-7.45pm,5/7/2018,17:30:00,60,4,1499,0.066666667,0
NBL,Body Combat 6.45-7.45pm,5/14/2018,18:45:00,60,11,1499,0.183333333,0
NBL,Body Combat 6.45-7.45pm,5/21/2018,18:45:00,60,10,1499,0.166666667,0
BRP,Body Combat 7.00-8.00am,4/9/2018,7:00:00,35,11,1499,0.314285714,0
BRP,Body Combat 7.00-8.00am,4/16/2018,7:00:00,35,15,1499,0.428571429,0
BRP,Body Combat 7.00-8.00am,4/23/2018,7:00:00,35,11,1499,0.314285714,0
BRP,Body Combat 7.00-8.00am,4/30/2018,7:00:00,35,11,1499,0.314285714,0
BRP,Body Combat 7.00-8.00am,5/14/2018,7:00:00,35,11,1499,0.314285714,0
BRP,Body Combat 7.00-8.00am,5/21/2018,7:00:00,35,11,1499,0.314285714,0
BRP,Body Combat 7.00-8.00pm,4/9/2018,19:00:00,35,33,1499,0.942857143,1
BRP,Body Combat 7.00-8.00pm,4/16/2018,19:00:00,35,31,1499,0.885714286,1
BRP,Body Combat 7.00-8.00pm,4/23/2018,19:00:00,35,32,1499,0.914285714,1
BRP,Body Combat 7.00-8.00pm,4/30/2018,19:00:00,35,29,1499,0.828571429,1
BRP,Body Combat 7.00-8.00pm,5/14/2018,19:00:00,35,33,1499,0.942857143,1
BRP,Body Combat 7.00-8.00pm,5/21/2018,19:00:00,35,30,1499,0.857142857,1
SBP,Body Combat 7.00-8.00pm,4/3/2018,19:00:00,35,32,1499,0.914285714,1
SBP,Body Combat 7.00-8.00pm,4/9/2018,19:00:00,40,31,1499,0.775,1
SBP,Body Combat 7.00-8.00pm,4/10/2018,19:00:00,35,31,1499,0.885714286,1
SBP,Body Combat 7.00-8.00pm,4/16/2018,19:00:00,40,32,1499,0.8,1
SBP,Body Combat 7.00-8.00pm,4/17/2018,19:00:00,35,27,1499,0.771428571,1
SBP,Body Combat 7.00-8.00pm,4/23/2018,19:00:00,40,37,1499,0.925,1
SBP,Body Combat 7.00-8.00pm,4/24/2018,19:00:00,35,31,1499,0.885714286,1
SBP,Body Combat 7.00-8.00pm,4/30/2018,19:00:00,40,33,1499,0.825,1
SBP,Body Combat 7.00-8.00pm,5/1/2018,19:00:00,35,30,1499,0.857142857,1
SBP,Body Combat 7.00-8.00pm,5/8/2018,19:00:00,35,24,1499,0.685714286,0
SBP,Body Combat 7.00-8.00pm,5/14/2018,19:00:00,40,32,1499,0.8,1
SBP,Body Combat 7.00-8.00pm,5/15/2018,19:00:00,35,30,1499,0.857142857,1
SBP,Body Combat 7.00-8.00pm,5/21/2018,19:00:00,40,33,1499,0.825,1
SBP,Body Combat 7.00-8.00pm,5/22/2018,19:00:00,35,25,1499,0.714285714,0
SBP,Body Combat 7.00-8.00pm,5/29/2018,19:00:00,35,29,1499,0.828571429,1
BRP,Body Combat 9-10am,4/1/2018,9:00:00,35,29,1499,0.828571429,1
BRP,Body Combat 9-10am,4/8/2018,9:00:00,35,27,1499,0.771428571,1
BRP,Body Combat 9-10am,4/15/2018,9:00:00,35,31,1499,0.885714286,1
BRP,Body Combat 9-10am,4/22/2018,9:00:00,35,32,1499,0.914285714,1
BRP,Body Combat 9-10am,4/29/2018,9:00:00,35,31,1499,0.885714286,1
BRP,Body Combat 9-10am,5/6/2018,9:00:00,35,25,1499,0.714285714,0
BRP,Body Combat 9-10am,5/13/2018,9:00:00,35,30,1499,0.857142857,1
BRP,Body Combat 9-10am,5/20/2018,9:00:00,35,29,1499,0.828571429,1
BRP,Body Combat 9-10am,5/27/2018,9:00:00,35,27,1499,0.771428571,1
SBP,Body Combat 9.15-10.15am,4/1/2018,9:15:00,35,28,1499,0.8,1
SBP,Body Combat 9.15-10.15am,4/8/2018,9:15:00,35,35,1499,1,1
SBP,Body Combat 9.15-10.15am,4/15/2018,9:15:00,35,33,1499,0.942857143,1
SBP,Body Combat 9.15-10.15am,4/22/2018,9:15:00,35,35,1499,1,1
SBP,Body Combat 9.15-10.15am,4/29/2018,9:15:00,35,35,1499,1,1
SBP,Body Combat 9.15-10.15am,5/6/2018,9:15:00,35,35,1499,1,1
